slug,business_name,business_category,city,address,phone_number,phone_e164,phone_type,website_url,domain,rating,review_count,tier,is_spending_money,spending_evidence,gatc_has_ads,gatc_ad_count,gatc_url,gatc_checked_at,meta_has_ads,meta_ad_count,meta_url,meta_checked_at,has_meta_pixel,has_google_ads_remarketing,has_google_ads_conversion,has_gtm,has_ga4,has_tiktok_pixel,is_prospect,cohort,priority,call_tracking_provider,call_tracking_evidence,form_ga4_event,form_gtm_tag,form_google_ads_conv,form_tel_link,gbp_overall_grade,gbp_overall_score,gbp_completeness_score,gbp_visuals_score,gbp_reviews_score,gbp_categories_attributes_score,gbp_technical_score,gbp_top_fix_1,gbp_top_fix_2,gbp_top_fix_3,gbp_overrides_applied,gbp_notes,pitch_angle
mortgage broker-bearsden-first-mortgage,First Mortgage,mortgage broker,bearsden,"280-282 Dumbarton Rd, Glasgow G11 6TD, UK",0141 406 6616,+441414066616,,https://www.firstmortgage.co.uk/branches/glasgow/?utm_source=google&utm_medium=places&utm_campaign=dumbartonrd,firstmortgage.co.uk,4.9,554,tier1,True,meta:4400;gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=firstmortgage.co.uk,2026-04-14T12:25:21Z,True,4400,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=First%20Mortgage&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-hamilton-mcgovern-reid-court-lawyers,McGovern Reid Court Lawyers,solicitor,hamilton,"99 Quarry St, Hamilton ML3 7AG, UK",01698 359550,+441698359550,,http://www.mcgovernreid.co.uk/,mcgovernreid.co.uk,4.8,129,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mcgovernreid.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=McGovern%20Reid%20Court%20Lawyers&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-perth-caledonian-dental-care,Caledonian Dental Care,dentist,perth,"53 Kinnoull Causeway, Perth PH2 8HQ, UK",01738 441159,+441738441159,,https://www.caledoniandental.co.uk/?utm_source=googlemaps&utm_medium=organic&utm_campaign=primary,caledoniandental.co.uk,4.8,490,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=caledoniandental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Caledonian%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-airdrie-gp-law,GP Law,solicitor,airdrie,"118 Main St N Unit 3, Airdrie, AB T4B 0R3, Canada",(587) 254-6695,+5872546695,unknown,http://www.gplawyers.ca/,gplawyers.ca,4.9,54,tier1,True,meta:530,False,0,https://adstransparency.google.com/?region=GB&domain=gplawyers.ca,2026-04-14T12:25:21Z,True,530,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=GP%20Law&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,72,,,False,False,False,False,C,6.91,8.0,6.0,6.33,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 2+ photos: exterior, 2 interior, team, and 2 service shots",Publish complete weekly hours including bank holidays,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-paisley-cardonald-dental-clinic,Cardonald Dental Clinic,dentist,paisley,"128 Tweedsmuir Rd, Glasgow G52 2RY, UK",0141 882 9800,+441418829800,,https://www.scottishdentalcare.co.uk/clinics/cardonald/,scottishdentalcare.co.uk,4.9,279,tier1,True,meta:2;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=scottishdentalcare.co.uk,2026-04-14T12:25:21Z,True,2,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Cardonald%20Dental%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-livingston-ccw-aesthetics-ltd,CCW Aesthetics Ltd,aesthetic clinic,livingston,"1 Michaelson Square, Livingston Village, Livingston EH54 7DP, UK",07579 043267,+447579043267,,https://www.ccwaestheticsltd.co.uk/,ccwaestheticsltd.co.uk,5,25,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=ccwaestheticsltd.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=CCW%20Aesthetics%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-bearsden-kelvin-smile-centre,Kelvin Smile Centre,dentist,bearsden,"1933 Maryhill Rd, Glasgow G20 0BX, UK",0141 945 2016,+441419452016,,http://www.kelvinsmilecentre.com/,kelvinsmilecentre.com,4.9,40,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=kelvinsmilecentre.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Kelvin%20Smile%20Centre&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-kilmarnock-rooted-dental,Rooted Dental,dentist,kilmarnock,"5 E Netherton St, Kilmarnock KA1 4AX, UK",01563 521897,+441563521897,geographic,http://www.rooteddental.co.uk/,rooteddental.co.uk,5,1210,tier1,True,meta:13,False,0,https://adstransparency.google.com/?region=GB&domain=rooteddental.co.uk,2026-04-14T12:25:21Z,True,13,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Rooted%20Dental&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,78,,,False,True,False,True,A+,9.26,9.0,10.0,9.33,8.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
optician-dundee-specsavers-opticians-and-audiologists-dundee,Specsavers Opticians and Audiologists - Dundee,optician,dundee,"53 Murraygate, Dundee DD1 2EA, UK",01382 204040,+441382204040,,https://www.specsavers.co.uk/stores/dundee?utm_source=gmb&utm_medium=organic&utm_campaign=166&y_source=1_MzgwNzEyOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,specsavers.co.uk,4.4,786,tier1,True,gatc:4;meta:1;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=specsavers.co.uk,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Specsavers%20Opticians%20and%20Audiologists%20-%20Dundee&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,False,True,False,,0,,,,,,,,,,,,,,,,,,,
dentist-airdrie-main-street-dental,Main Street Dental,dentist,airdrie,"121 Main St S #410, Airdrie, AB T4B 0P8, Canada",(403) 948-7945,+4039487945,unknown,https://www.mainstreetdentalairdrie.ca/?utm_source=gmb_listing&utm_medium=organic&utm_campaign=gmb_website_main_st_dental,mainstreetdentalairdrie.ca,4.9,818,tier1,True,meta:6;gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=mainstreetdentalairdrie.ca,2026-04-14T12:25:21Z,True,6,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Main%20Street%20Dental&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,True,True,True,False,True,B,71,,,False,True,False,True,A+,9.52,9.0,10.0,9.33,10.0,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
vet-glasgow-ardmory-veterinary-clinic,Ardmory Veterinary Clinic,vet,glasgow,"2 Ardmory Ln, Glasgow G42 0BX, UK",0141 563 4788,+441415634788,,http://www.ardmoryvets.co.uk/,ardmoryvets.co.uk,4.8,228,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=ardmoryvets.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Ardmory%20Veterinary%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-dunfermline-new-row-dental-practice,New Row Dental Practice,dentist,dunfermline,"16 New Row, Dunfermline KY12 7EF, UK",01383 620326,+441383620326,geographic,https://www.newrowdental.co.uk/,newrowdental.co.uk,4.1,123,tier1,True,meta:7,False,0,https://adstransparency.google.com/?region=GB&domain=newrowdental.co.uk,2026-04-14T12:25:21Z,True,7,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=New%20Row%20Dental%20Practice&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,65,,,False,False,False,False,B,7.96,9.0,8.0,6.67,8.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Respond to the lowest-rated reviews and address systemic issues flagged,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
accountant-clydebank-b-able-business-services-ltd,B-Able Business Services Ltd,accountant,clydebank,"11 Alexander St, Clydebank G81 1SQ, UK",0141 435 7206,+441414357206,geographic,http://www.b-able.co.uk/,b-able.co.uk,4.9,73,tier1,True,meta:2,False,0,https://adstransparency.google.com/?region=GB&domain=b-able.co.uk,2026-04-14T12:25:21Z,True,2,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=B-Able%20Business%20Services%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,60,,,False,True,False,False,B,7.49,9.0,8.0,6.33,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
accountant-perth-ism-tax-accountants-perth-wa-tax-agent-perth-tax-return-services,ISM Tax Accountants Perth WA | Tax Agent Perth | Tax Return Services,accountant,perth,"2 Mint St, East Victoria Park WA 6101, Australia",(08) 6333 0375,+44863330375,unknown,https://ismaccountants.com.au/,ismaccountants.com.au,4.9,63,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=ismaccountants.com.au,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=ISM%20Tax%20Accountants%20Perth%20WA%20%7C%20Tax%20Agent%20Perth%20%7C%20Tax%20Return%20Services&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,True,True,False,True,,28,,,True,True,False,False,B,7.73,9.0,8.0,7.0,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
dentist-paisley-brite-dental-paisley,Brite Dental Paisley,dentist,paisley,"47 Neilston Rd, Paisley PA2 6LY, UK",0141 889 2012,+441418892012,,https://www.brite-dental.co.uk/,brite-dental.co.uk,4.9,875,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=brite-dental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Brite%20Dental%20Paisley&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-greenock-nurse-eileen-aesthetics-nurse-prescriber,Nurse Eileen aesthetics - Nurse prescriber,aesthetic clinic,greenock,"6 George Sq, Greenock PA15 1QP, UK",07824 453494,+447824453494,,https://www.nurseeileenaesthetics.uk/,nurseeileenaesthetics.uk,4.8,19,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=nurseeileenaesthetics.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Nurse%20Eileen%20aesthetics%20-%20Nurse%20prescriber&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-east-kilbride-whitemoss-dental-practice,Whitemoss Dental Practice,dentist,east-kilbride,"27 Whitemoss Rd, East Kilbride, Glasgow G74 4JB, UK",01355 220013,+441355220013,,http://www.whitemossdental.co.uk/,whitemossdental.co.uk,4.7,39,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=whitemossdental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Whitemoss%20Dental%20Practice&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-dunfermline-robertson-wyse-solicitors,Robertson Wyse Solicitors,solicitor,dunfermline,"450 High St, Cowdenbeath KY4 8LR, UK",01383 515020,+441383515020,,https://robertsonwyse.co.uk/,robertsonwyse.co.uk,4.4,51,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=robertsonwyse.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Robertson%20Wyse%20Solicitors&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-airdrie-bankhouse-dental-care,Bankhouse Dental Care,dentist,airdrie,"17 E High St, Airdrie ML6 6LF, UK",01236 763341,+441236763341,,http://www.bankhousedentalcare.co.uk/?utm_source=googlemaps&utm_medium=organic&utm_campaign=primary,bankhousedentalcare.co.uk,4.9,82,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=bankhousedentalcare.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bankhouse%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-dundee-instruo-group,Instruo Group,accountant,dundee,"120 City Rd, Dundee DD2 2PW, UK",07721 070700,+447721070700,,https://instruogroup.com/,instruogroup.com,4.8,16,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=instruogroup.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Instruo%20Group&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
interior designer-dundee-mcintosh-painting-decorating-specialists,McIntosh Painting & Decorating Specialists,interior designer,dundee,"2 John Grahame Ave, Dundee DD4 9RF, UK",07542 824332,+447542824332,mobile,http://www.mcintoshdecorators.com/,mcintoshdecorators.com,5,153,tier1,True,meta:11,False,0,https://adstransparency.google.com/?region=GB&domain=mcintoshdecorators.com,2026-04-14T12:25:21Z,True,11,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=McIntosh%20Painting%20%26%20Decorating%20Specialists&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,73,,,False,False,False,True,A,8.07,8.0,10.0,8.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Fill service-option attributes (payment, parking, accessibility, amenities)",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
solicitor-rutherglen-carr-berman-crichton,Carr Berman Crichton,solicitor,rutherglen,"90 Main St, Rutherglen, Glasgow G73 2HZ, UK",0141 647 9851,+441416479851,,http://www.cbcsolicitors.co.uk/,cbcsolicitors.co.uk,4.6,19,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=cbcsolicitors.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Carr%20Berman%20Crichton&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-edinburgh-corstorphine-dental-centre,Corstorphine Dental Centre,dentist,edinburgh,"96 Saughton Rd N, Corstorphine, Edinburgh EH12 7JU, UK",0131 334 2524,+441313342524,,https://www.corstorphinedental.co.uk/,corstorphinedental.co.uk,4.1,136,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=corstorphinedental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Corstorphine%20Dental%20Centre&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-edinburgh-la-belle-dental-clinic,La Belle Dental Clinic,dentist,edinburgh,"3 Quality St, Edinburgh EH4 5BP, UK",0131 312 6888,+441313126888,,https://www.labelledental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,labelledental.com,5,187,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=labelledental.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=La%20Belle%20Dental%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-livingston-scottish-orthodontics-livingston,Scottish Orthodontics Livingston,dentist,livingston,"3 Almondvale Blvd, Parkway, Livingston EH54 6ZW, UK",01506 420003,+441506420003,,https://scottishorthodontics.com/find-us/livingston/,scottishorthodontics.com,4.7,98,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=scottishorthodontics.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Scottish%20Orthodontics%20Livingston&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
